Opportunity_ID,Target
10689,0.6666667
10690,0.5494337
10691,0.79755557
10692,0.27435184
10693,0.9711111
10694,0.9711111
10695,0.6077778
10696,0.67444444
10697,0.7453333
10698,0.5277778
10699,0.68366665
10700,0.35327777
10701,0.35327777
10702,0.41805556
10703,0.35327777
10704,0.49444443
10705,0.69613886
10706,0.5038889
10707,0.758
10708,0.54638886
10709,0.93583333
10710,0.8502778
10711,0.8502778
10712,0.53816664
10713,0.8502778
10714,0.61
10715,0.43138888
10716,0.8374444
10717,0.61388886
10718,0.8977778
10719,0.68027776
10720,0.4183889
10721,0.46361113
10722,0.5087778
10723,0.5086111
10724,0.66183335
10725,0.75155556
10726,0.3032222
10727,0.6844444
10728,0.93333334
10729,0.38594446
10730,0.99333334
10731,0.7748889
10732,0.6679365
10733,0.6679365
10734,0.68416667
10735,0.63805556
10736,0.545
10737,0.47722223
10738,0.9121111
10739,0.8722778
10740,0.7875
10741,0.855
10742,0.67944443
10743,0.52694446
10744,0.41083333
10745,0.41083333
10746,0.35222223
10747,0.35222223
10748,0.76027775
10749,0.5605556
10750,0.75166667
10751,0.6027778
10752,0.6027778
10753,0.19305556
10754,0.74326557
10755,0.6775
10756,0.97555554
10757,0.91544443
10758,0.98083335
10759,0.88722223
10760,0.145
10761,0.99722224
10762,0.93416667
10763,0.94166666
10764,0.5023889
10765,0.06111111
10766,0.5363889
10767,0.54885185
10768,0.40644443
10769,0.4722222
10770,0.6825
10771,0.42144445
10772,0.6135833
10773,0.7487222
10774,0.35355556
10775,0.19542064
10776,0.35333332
10777,0.55722225
10778,0.9727778
10779,0.74235183
10780,0.8467778
10781,0.7286111
10782,0.69494444
10783,0.143
10784,0.60811114
10785,0.37083334
10786,0.7991667
10787,0.5650926
10788,0.28944445
10789,0.2875
10790,0.2806111
10791,0.9516667
10792,0.8641667
10793,0.7662778
10794,0.7662778
10795,0.5023889
10796,0.8513333
10797,0.82944447
10798,0.61777776
10799,0.91333336
10800,0.82944447
10801,0.17277777
10802,0.82494444
10803,0.27175927
10804,0.9948485
10805,0.0
10806,0.9407037
10807,0.6727778
10808,0.86
10809,0.69430554
10810,0.21227778
10811,0.6645
10812,0.6175
10813,0.24833333
10814,0.359
10815,0.99333334
10816,0.8288611
10817,0.096666664
10818,0.86486113
10819,0.727664
10820,0.5530556
10821,0.40933332
10822,0.1137037
10823,0.15305555
10824,0.29222223
10825,0.7922222
10826,0.5419028
10827,0.9102778
10828,0.5720556
10829,0.92194444
10830,0.737
10831,0.8367222
10832,0.63277775
10833,0.5048889
10834,0.47427776
10835,0.6784259
10836,0.98333335
10837,0.57861114
10838,0.94044447
10839,0.7322222
10840,0.3963889
10841,0.6529087
10842,0.6801111
10843,0.6593889
10844,0.6367222
10845,0.781873
10846,0.41444445
10847,0.4263889
10848,0.8988889
10849,0.64933336
10850,0.75658333
10851,0.06972222
10852,0.5400556
10853,0.80694443
10854,0.81832206
10855,0.677123
10856,0.8276852
10857,0.8735
10858,0.72891665
10859,0.055
10860,0.045555554
10861,0.21583334
10862,0.5708889
10863,0.57361114
10864,0.68495035
10865,0.6885139
10866,0.29538888
10867,0.19888888
10868,0.76458335
10869,0.028888889
10870,0.5375556
10871,0.909537
10872,0.039444443
10873,0.017444445
10874,0.54885185
10875,0.59722614
10876,0.7478889
10877,0.7199444
10878,0.3625
10879,0.22533333
10880,0.022222223
10881,0.837
10882,0.37255555
10883,0.3123889
10884,0.27474603
10885,0.2688889
10886,0.37861112
10887,0.56
10888,0.68027776
10889,0.83777773
10890,0.68027776
10891,0.59655553
10892,0.6755556
10893,0.6805556
10894,0.4317857
10895,0.75472224
10896,0.44055554
10897,0.22133334
10898,0.006666667
10899,0.612
10900,0.78850794
10901,0.90294445
10902,0.79055554
10903,0.36905557
10904,0.97833335
10905,0.6943333
10906,0.9
10907,0.90166664
10908,0.06027778
10909,0.8823492
10910,0.3525
10911,0.54616666
10912,0.8252778
10913,0.5216111
10914,0.7861111
10915,0.77444446
10916,0.6611111
10917,0.4498611
10918,0.7225
10919,0.2335
10920,0.42027777
10921,0.8832778
10922,0.7955
10923,0.6993611
10924,0.8795278
10925,0.73408335
10926,0.63166666
10927,0.9061111
10928,0.57479364
10929,0.8322222
10930,0.6238333
10931,0.5302778
10932,0.9282778
10933,0.97333336
10934,0.514127
10935,0.27333334
10936,0.7188889
10937,0.61627775
10938,0.014111111
10939,0.60125
10940,0.9284021
10941,0.62833333
10942,0.48938888
10943,0.43616667
10944,0.3478889
10945,0.2418889
10946,0.91844445
10947,0.7105278
10948,0.63827777
10949,0.7561111
10950,0.93583333
10951,0.6026111
10952,0.6308333
10953,0.053333335
10954,0.6863889
10955,0.085
10956,0.12777779
10957,0.085
10958,0.12777779
10959,0.14277777
10960,0.54616666
10961,0.38666666
10962,0.39305556
10963,0.70416665
10964,0.9027778
10965,0.291
10966,0.85055554
10967,0.8066667
10968,0.60333335
10969,0.94155556
10970,0.631
10971,0.7863889
10972,0.048333332
10973,0.6904398
10974,0.5852778
10975,0.76640743
10976,0.851627
10977,0.73
10978,0.27916667
10979,0.6513889
10980,0.31105554
10981,0.72380555
10982,0.3361111
10983,0.4027778
10984,0.18944444
10985,0.28377777
10986,0.060555555
10987,0.435
10988,0.88722223
10989,0.27569842
10990,0.10027778
10991,0.16294445
10992,0.015555556
10993,0.93277776
10994,0.515
10995,0.5961111
10996,0.4475
10997,0.31705555
10998,0.71902776
10999,0.85491866
11000,0.4702778
11001,0.58361113
11002,0.3825
11003,0.6033889
11004,0.7097222
11005,0.13077778
11006,0.3222639
11007,0.9458333
11008,0.065
11009,0.9911111
11010,0.93277776
11011,0.7003889
11012,0.66015077
11013,0.14666668
11014,0.68759257
11015,0.6185
11016,0.5678333
11017,0.5783333
11018,0.2418889
11019,0.8862821
11020,0.3986111
11021,0.8988889
11022,0.6196852
11023,0.9638889
11024,0.14194444
11025,0.60044444
11026,0.60933334
11027,0.46683332
11028,0.5272222
11029,0.7515
11030,0.534
11031,0.9725
11032,0.5655556
11033,0.7698333
11034,0.28601852
11035,0.11238889
11036,0.74916667
11037,0.70283335
11038,0.6286111
11039,0.8591666
11040,0.9076667
11041,0.6736111
11042,0.4391111
11043,0.93875
11044,0.31505555
11045,0.10944445
11046,0.39222223
11047,0.95944446
11048,0.80855554
11049,0.3925
11050,0.8641667
11051,0.5931111
11052,0.40816668
11053,0.64772224
11054,0.7874305
11055,0.32322222
11056,0.94472224
11057,0.48666668
11058,0.26516664
11059,0.5931111
11060,0.5272222
11061,0.2942778
11062,0.24483334
11063,0.17222223
11064,0.11416667
11065,0.93833333
11066,0.7882222
11067,0.4825
11068,0.7915556
11069,0.49097222
11070,0.95569444
11071,0.7494444
11072,0.5931111
11073,0.6415893
11074,0.7728889
11075,0.61944443
11076,0.9098611
11077,0.72725
11078,0.16283333
11079,0.6130555
11080,0.67366666
11081,0.27722222
11082,0.7033333
11083,0.25105557
11084,0.53833336
11085,0.55733335
11086,0.7641111
11087,0.8898611
11088,0.094166666
11089,0.6708588
11090,0.2547222
11091,0.5415556
11092,0.6022222
11093,0.62125003
11094,0.8428889
11095,0.44694445
11096,0.44694445
11097,0.013888889
11098,0.19222222
11099,0.6205556
11100,0.93333334
11101,0.8641667
11102,0.30194443
11103,0.6022222
11104,0.21
11105,0.8338889
11106,0.65833336
11107,0.86333334
11108,0.7771429
11109,0.49035713
11110,0.8836111
11222,0.8926111
11223,0.6716667
11224,0.4792361
11225,0.65444446
11226,0.80916667
11227,0.19155556
11228,0.75208336
11229,0.8067222
11230,0.5331944
11231,0.5467778
11232,0.8088889
11233,0.87147224
11234,0.93594444
11235,0.6238889
11236,0.9937037
11237,0.13944444
11238,0.7097222
11239,0.67
11240,0.54530555
11241,0.9419444
11242,0.5070556
11243,0.2573889
11244,0.54755557
11245,0.62958336
11246,0.3281746
11247,0.27333334
11248,0.8635707
11249,0.5456667
11250,0.022222223
11251,0.8332222
11252,0.18722223
11253,0.74436116
11254,0.61811113
11255,0.72888887
11256,0.88994443
11257,0.18838888
11258,0.027777778
11259,0.5931111
11260,0.9321296
11261,0.7997222
11262,0.9077778
11263,0.75027776
11264,0.488
11265,0.35594445
11266,0.0058333334
11267,0.62344444
11268,0.48127776
11269,0.05666667
11270,0.2547222
11271,0.12833333
11272,0.32016668
11273,0.7494444
11274,0.49894047
11275,0.72668785
11276,0.12416667
11277,0.64444447
11278,0.43416667
11279,0.12833333
11280,0.6076833
11281,0.60083336
11282,0.87483335
11283,0.0
11284,0.067777775
11285,0.75233334
11286,0.5088889
11287,0.8877222
11288,0.59705555
11289,0.5806111
11290,0.68218255
11291,0.284
11292,0.5931111
11293,0.5023889
11294,0.7086667
11295,0.7191667
11296,0.6408333
11297,0.0
11298,0.62
11299,0.84433335
11300,0.54638886
11301,0.6727778
11302,0.36972222
11303,0.99333334
11304,0.7329444
11305,0.015555556
11306,0.19894445
11307,0.7676111
11308,0.7097222
11309,0.905
11310,0.88426983
11311,0.39072222
11312,0.6130555
11313,0.31105554
11314,0.7102778
11315,0.40538096
11316,0.97888887
11317,0.14222223
11318,0.67833334
11319,0.7222222
11320,0.62958336
11321,0.33755556
11322,0.59412676
11323,0.64427775
11324,0.47972223
11325,0.15305555
11326,0.63094443
11327,0.65922225
11328,0.5892778
11329,0.52416664
11330,0.38846827
11331,0.19
11332,0.66750664
11333,0.53816664
11334,0.53816664
11335,0.68855554
11336,0.36005557
11337,0.49611112
11338,0.6218492
11339,0.42166665
11340,0.07027778
11341,0.3727778
11342,0.97430557
11343,0.6861111
11344,0.1931111
11345,0.7841667
11346,0.007777778
11347,0.7379167
11348,0.55222225
11349,0.47369048
11350,0.53194445
11351,0.27080953
11352,0.6376667
11353,0.73877776
11354,0.08323413
11355,0.37138888
11356,0.36916667
11357,0.8530185
11358,0.8462222
11359,0.018333333
11360,0.04611111
11361,0.5588889
11362,0.52588886
11363,0.19027779
11364,0.0
11365,0.6919444
11366,0.70916665
11367,0.34905556
11368,0.74958336
11369,0.026111111
11370,0.70778173
11371,0.75125
11372,0.7790278
11373,0.30944446
11374,0.05
11375,0.1315
11376,0.20111111
11377,0.07666667
11378,0.139
11379,0.69005555
11380,0.25005555
11381,0.61627775
11382,0.71436113
11383,0.47678176
11384,0.38066667
11385,0.026666667
11386,0.9675926
11387,0.11888889
11388,0.76505554
11389,0.108333334
11390,0.69083333
11391,0.69083333
11392,0.6671111
11393,0.4535
11394,0.5620595
11395,0.49027777
11396,0.8913889
11397,0.07977778
11398,0.68430555
11399,0.89433336
11400,0.65805554
11401,0.35072225
11402,0.19772223
11403,0.19666667
11404,0.5646944
11405,0.5646944
11406,0.36444443
11407,0.98
11408,0.9706944
11409,0.55558336
11410,0.6645
11411,0.61822224
11412,0.7097222
11413,0.86424077
11414,1.0
11415,0.27797619
11416,0.90305555
11417,0.63805556
11418,0.15311112
11419,0.8202963
11420,0.5275
11421,0.48920634
11422,0.05638889
11423,0.5877778
11424,0.33194444
11425,0.51842594
11426,0.40805554
11427,0.85411114
11428,0.06583333
11429,0.06922222
11430,0.03
11431,0.30705556
11432,0.30705556
11433,0.22527778
11434,0.6363889
11435,0.37083334
11436,0.043333333
11437,0.5034127
11438,0.64111114
11439,0.91333336
11440,0.9152778
11441,0.41766667
11442,0.59911114
11443,0.64
11444,0.22272222
11445,0.7416667
11446,0.81505555
11447,0.5147222
11448,0.20627777
11449,0.028888889
11450,0.36705557
11451,0.11888889
11452,0.2732222
11453,0.49666667
11454,0.46407408
11455,0.15472223
11456,0.78316665
11457,0.6436111
11458,0.275
11459,0.028333334
11460,0.020555556
11461,0.3279762
11462,0.17402779
11463,0.008333334
11464,0.2000992
11465,0.2000992
11466,0.15552777
11467,0.1538611
11468,0.16319445
11469,0.18450397
11470,0.1075
11471,0.41827777
11472,0.73634255
11473,0.5887778
11474,0.43861112
11475,0.70361114
11476,0.3681865
11477,0.71394444
11478,0.9780556
11479,0.68416667
11480,0.19277778
11481,0.3056111
11482,0.28116667
11483,0.97333336
11484,0.33622223
11485,0.03311111
11486,0.06
11487,0.013333334
11488,0.9816667
11489,0.43354762
11490,0.27657408
11491,0.1975
11492,0.6047222
11493,0.6724815
11494,0.23983334
11495,0.42694443
11496,0.100555554
11497,0.40105554
11498,0.22916667
11499,0.6438889
11500,0.588
11501,0.49198017
11502,0.9775
11503,0.6251111
11504,0.7127778
11505,0.7407685
11506,0.8187698
11507,0.72555554
11508,0.6002778
11509,0.46583334
11510,0.41277778
11511,0.6111111
11512,0.5286111
11513,0.92777777
11514,0.99722224
11515,0.06611111
11516,0.7417222
11517,0.29555556
11518,0.9433492
11519,0.9486309
11520,0.6727778
11521,0.89244443
11522,0.53583336
11523,0.4
11524,0.9816667
11525,0.9475
11526,0.9475
11527,0.9816667
11528,0.9534444
11529,0.63
11530,0.50397223
11531,0.61043125
11532,0.7808333
11533,0.71055555
11534,0.64955556
11535,0.77013886
11536,0.497
11537,0.4931111
11538,0.59855556
11539,0.62786114
11540,0.7777778
11541,0.13683334
11542,0.63
11543,0.77444446
11544,0.4861111
11545,0.51755553
11546,0.7135889
11547,0.4186111
11548,0.4186111
11549,0.4186111
11550,0.85805553
11551,0.9326111
11552,0.23583333
11553,0.31855556
11554,0.23583333
11555,0.52111113
11556,0.47864816
11557,0.14833333
11558,0.42805555
11559,0.2946111
11560,0.06888889
11561,0.5065
11562,0.73766667
11563,0.5456111
11564,0.8963889
11565,0.89244443
11566,0.5018889
11567,0.66605556
11568,0.6332222
11569,0.42694443
11570,0.2795
11571,0.7277778
11572,0.05922222
11573,0.5922222
11574,0.5858333
11575,0.5586111
11576,0.6528889
11577,0.68416667
11578,0.18488888
11579,0.42972222
11580,0.7708333
11581,0.81222224
11582,0.83555555
11583,0.7640238
11584,0.43633333
11585,0.3715278
11586,0.62222224
11587,0.8934444
11588,0.7416667
11589,0.93916667
11590,0.31555554
11591,0.498
11592,0.17055556
11594,0.9316667
11595,0.63355553
11596,0.67747223
11597,0.50049996
11598,0.5286111
11599,0.6111111
11600,0.47805557
11601,0.49033332
11602,0.86486113
11603,0.43394443
11604,0.10222222
11605,0.5696667
11606,0.1625
11607,0.44
11608,0.48333332
11609,0.6662585
11610,0.7928472
11611,0.12844445
11612,0.5638889
11613,0.68766665
11614,0.3995278
11615,0.01
11616,0.04222222
11617,0.45097223
11618,0.26716667
11619,0.25527778
11620,0.2825
11621,0.0033333334
11622,0.013333334
11623,0.6538889
11624,0.92842066
11625,0.49035713
11626,0.6558333
11627,0.6764445
11628,0.66055554
11629,0.30944446
11630,0.86486113
11631,0.82027775
11632,0.7417222
11633,0.47992736
11634,0.64416665
11635,0.6056111
11636,0.6475
11637,0.0033333334
11638,0.6985185
11639,0.50666666
11640,0.87333333
11641,0.25277779
11642,0.39327776
11643,0.59413886
11644,0.6473334
11645,0.6019764
11646,0.985
11647,0.5336111
11648,0.20955555
11649,0.67083335
11650,0.5874444
11651,0.7836667
11652,0.46888888
11653,0.8155556
11654,0.7144444
11655,0.6036111
11656,0.74523807
11657,0.82547224
11658,0.76863885
11659,0.7715
11660,0.4648611
11661,0.9911111
11662,0.265
11663,0.95544446
11664,0.8441667
11665,0.7927778
11666,0.73968256
11668,0.16161111
11669,0.50894445
11670,0.8361111
11671,0.8894445
11672,0.7416667
11673,0.46861112
11674,0.7441667
11675,0.75616664
11676,0.49722221
11677,0.6708889
11678,0.6708889
11679,0.7355
11680,0.66583335
11681,0.7097222
11682,0.1855
11683,0.18905556
11684,0.15837038
11685,0.59458333
11686,0.3629365
11687,0.40447223
11688,0.39305556
11689,0.614127
11690,0.013888889
11691,0.08583333
11692,0.34545454
11693,0.020555556
11694,0.8502778
11695,0.33166668
11696,0.6154444
11697,0.70611113
11698,0.31883332
11699,0.5936111
11700,0.7416667
11701,0.85944444
11702,0.52878374
11703,0.7331984
11704,0.8110873
11705,0.74722224
11706,0.08005556
11707,0.7966667
11708,0.57027775
11709,0.38126263
11710,0.67583334
11711,0.7171111
11712,0.44995832
11713,0.5093056
11714,0.06388889
11715,0.03
11716,0.14055556
11717,0.69655555
11718,0.42571428
11719,0.24744445
11720,0.3841111
11721,0.9102778
11722,0.575
11723,0.5966667
11724,0.55
11725,0.73444444
11726,0.31444445
11727,0.7259722
11728,0.84488887
11729,0.6130555
11730,0.3188889
11731,0.69574076
11732,0.23305556
11733,0.655
11734,0.8687222
11735,0.6685
11736,0.8042778
11737,0.54403967
11738,0.29477778
11739,0.6508333
11740,0.18472221
11741,0.5566944
11742,0.6676111
11743,0.6003889
11744,0.64555556
11745,0.27333334
11746,0.1525
11747,0.8979167
11748,0.015555556
11749,0.75166667
11750,0.834
11751,0.38972223
11752,0.22061111
11753,0.2775
11754,0.8119444
11755,0.73786116
11756,0.8357857
11757,0.23555556
11758,0.65694445
11759,0.88277775
11760,0.8517619
11761,0.9008333
11762,0.74622226
11763,0.8888889
11764,0.9102778
11765,0.43594444
11766,0.87244445
11767,0.23722222
11768,0.7966667
11769,0.57805556
11770,0.42777777
11771,0.49033332
11772,0.81116664
11773,0.63755554
11774,0.67627776
